CMS-Umsetzung,21,Consulting
CMS-Umsetzung,157,Briefing
CMS-Umsetzung,28,Analyse
CMS-Umsetzung,10,Anforderungsmanagement
CMS-Umsetzung,7,Recherche
CMS-Umsetzung,59,Medienerzeugung
CMS-Umsetzung,17,Deployment
CMS-Umsetzung,58,Contentpflege
CMS-Umsetzung,34,Testing
CMS-Umsetzung,99,Projektmanagement
CMS-Umsetzung,77,"Besprechung (intern)"
CMS-Umsetzung,4,"Konzeption (inhaltlich)"
CMS-Umsetzung,24,Design
Consulting,3,Tracking
Consulting,4,Intern
Consulting,3,"Server Administration"
Consulting,3,Review
Consulting,13,PHP-Umsetzung
Consulting,1,"Meeting (extern)"
Consulting,1,"Konzeption (technisch)"
Consulting,2,Java-Umsetzung
Consulting,18,Javascript-Umsetzung
Consulting,30,HTML-/CSS-Umsetzung
Consulting,21,CMS-Umsetzung
Consulting,62,Briefing
Consulting,19,Analyse
Consulting,5,Anforderungsmanagement
Consulting,3,Recherche
Consulting,20,Medienerzeugung
Consulting,5,Deployment
Consulting,31,Contentpflege
Consulting,14,Testing
Consulting,40,Projektmanagement
Consulting,38,"Besprechung (intern)"
Consulting,2,"Konzeption (inhaltlich)"
Consulting,11,Design
Datenbank-Umsetzung,1,HTML-/CSS-Umsetzung
Datenbank-Umsetzung,1,Medienerzeugung
Datenbank-Umsetzung,1,Design
Dokumentation,1,Review
Dokumentation,1,PHP-Umsetzung
Dokumentation,2,Java-Umsetzung
Dokumentation,2,HTML-/CSS-Umsetzung
Dokumentation,1,"Fortbildung (intern)"
Dokumentation,2,CMS-Umsetzung
Dokumentation,6,Briefing
Dokumentation,3,Analyse
Dokumentation,1,Medienerzeugung
Dokumentation,1,Contentpflege
Dokumentation,1,Testing
Dokumentation,2,Projektmanagement
Dokumentation,2,"Besprechung (intern)"
"Fortbildung (intern)",1,PHP-Umsetzung
"Fortbildung (intern)",1,Java-Umsetzung
"Fortbildung (intern)",1,Javascript-Umsetzung
"Fortbildung (intern)",1,Dokumentation
"Fortbildung (intern)",1,CMS-Umsetzung
"Fortbildung (intern)",6,Briefing
"Fortbildung (intern)",2,Analyse
"Fortbildung (intern)",1,Recherche
"Fortbildung (intern)",2,Projektmanagement
"Fortbildung (intern)",5,"Besprechung (intern)"
HTML-/CSS-Umsetzung,4,Tracking
HTML-/CSS-Umsetzung,1,Qualitätsmanagement
HTML-/CSS-Umsetzung,4,Intern
HTML-/CSS-Umsetzung,1,"Text und Lektorat"
HTML-/CSS-Umsetzung,6,"Server Administration"
HTML-/CSS-Umsetzung,8,Review
HTML-/CSS-Umsetzung,26,PHP-Umsetzung
HTML-/CSS-Umsetzung,2,"Meeting (extern)"
HTML-/CSS-Umsetzung,5,"Konzeption (technisch)"
HTML-/CSS-Umsetzung,6,Java-Umsetzung
HTML-/CSS-Umsetzung,77,Javascript-Umsetzung
HTML-/CSS-Umsetzung,2,Dokumentation
HTML-/CSS-Umsetzung,1,Datenbank-Umsetzung
HTML-/CSS-Umsetzung,30,Consulting
