Intern,1,SEO/SEM
Intern,14,"Schulung (extern)"
Intern,10,"Server Administration"
Intern,2,Software-Design
Intern,8,Sonstiges
Intern,21,Testing
Intern,1,Tracking
Intern,2,Urlaub
Java-Umsetzung,16,Analyse
Java-Umsetzung,4,Anforderungsmanagement
Java-Umsetzung,21,"Besprechung (intern)"
Java-Umsetzung,12,Briefing
Java-Umsetzung,2,CMS-Umsetzung
Java-Umsetzung,3,Consulting
Java-Umsetzung,3,Contentpflege
Java-Umsetzung,2,Datenbank-Umsetzung
Java-Umsetzung,5,Deployment
Java-Umsetzung,8,Design
Java-Umsetzung,7,Dokumentation
Java-Umsetzung,14,"Fortbildung (intern)"
Java-Umsetzung,19,HTML-/CSS-Umsetzung
Java-Umsetzung,11,Intern
Java-Umsetzung,24,Javascript-Umsetzung
Java-Umsetzung,1,"Konzeption (inhaltlich)"
Java-Umsetzung,1,Medienerzeugung
Java-Umsetzung,5,PHP-Umsetzung
Java-Umsetzung,18,Projektmanagement
Java-Umsetzung,9,Recherche
Java-Umsetzung,2,Review
Java-Umsetzung,3,"Schulung (extern)"
Java-Umsetzung,6,"Server Administration"
Java-Umsetzung,8,Software-Design
Java-Umsetzung,18,Testing
Javascript-Umsetzung,129,Analyse
Javascript-Umsetzung,23,Anforderungsmanagement
Javascript-Umsetzung,148,"Besprechung (intern)"
Javascript-Umsetzung,391,Briefing
Javascript-Umsetzung,66,CMS-Umsetzung
Javascript-Umsetzung,47,Consulting
Javascript-Umsetzung,74,Contentpflege
Javascript-Umsetzung,1,Datenbank-Umsetzung
Javascript-Umsetzung,55,Deployment
Javascript-Umsetzung,12,Design
Javascript-Umsetzung,24,Dokumentation
Javascript-Umsetzung,17,"Fortbildung (intern)"
Javascript-Umsetzung,210,HTML-/CSS-Umsetzung
Javascript-Umsetzung,1,Illustration
Javascript-Umsetzung,23,Intern
Javascript-Umsetzung,24,Java-Umsetzung
Javascript-Umsetzung,14,"Konzeption (inhaltlich)"
Javascript-Umsetzung,29,"Konzeption (technisch)"
Javascript-Umsetzung,29,Medienerzeugung
Javascript-Umsetzung,4,"Meeting (extern)"
Javascript-Umsetzung,106,PHP-Umsetzung
Javascript-Umsetzung,265,Projektmanagement
Javascript-Umsetzung,14,Qualitätsmanagement
Javascript-Umsetzung,29,Recherche
Javascript-Umsetzung,21,Review
Javascript-Umsetzung,4,"Schulung (extern)"
Javascript-Umsetzung,16,"Server Administration"
Javascript-Umsetzung,3,Software-Design
Javascript-Umsetzung,2,Sonstiges
Javascript-Umsetzung,159,Testing
Javascript-Umsetzung,1,"Text und Lektorat"
Javascript-Umsetzung,3,Tracking
Key-Account-Management,3,Analyse
Key-Account-Management,10,Anforderungsmanagement
Key-Account-Management,10,"Besprechung (intern)"
Key-Account-Management,3,Briefing
Key-Account-Management,1,Consulting
Key-Account-Management,3,Intern
Key-Account-Management,1,"Konzeption (inhaltlich)"
Key-Account-Management,1,"Konzeption (technisch)"
Key-Account-Management,1,"Marketing (intern)"
Key-Account-Management,1,"Meeting (extern)"
Key-Account-Management,15,Projektmanagement
Key-Account-Management,1,"Schulung (extern)"
Key-Account-Management,1,"Server Administration"
"Konzeption (inhaltlich)",11,Analyse
"Konzeption (inhaltlich)",25,Anforderungsmanagement
"Konzeption (inhaltlich)",161,"Besprechung (intern)"
"Konzeption (inhaltlich)",26,Briefing
"Konzeption (inhaltlich)",4,CMS-Umsetzung
"Konzeption (inhaltlich)",5,Consulting
"Konzeption (inhaltlich)",27,Contentpflege
"Konzeption (inhaltlich)",2,Datenbank-Umsetzung
"Konzeption (inhaltlich)",5,Deployment
"Konzeption (inhaltlich)",61,Design
"Konzeption (inhaltlich)",5,Dokumentation
"Konzeption (inhaltlich)",4,"Fortbildung (intern)"
"Konzeption (inhaltlich)",81,HTML-/CSS-Umsetzung
"Konzeption (inhaltlich)",14,Intern
"Konzeption (inhaltlich)",1,Java-Umsetzung
"Konzeption (inhaltlich)",14,Javascript-Umsetzung
"Konzeption (inhaltlich)",1,Key-Account-Management
"Konzeption (inhaltlich)",17,"Konzeption (technisch)"
"Konzeption (inhaltlich)",1,"Marketing (intern)"
"Konzeption (inhaltlich)",33,Medienerzeugung
"Konzeption (inhaltlich)",6,"Meeting (extern)"
"Konzeption (inhaltlich)",1,"Motion Design"
"Konzeption (inhaltlich)",6,PHP-Umsetzung
"Konzeption (inhaltlich)",346,Projektmanagement
"Konzeption (inhaltlich)",1,Qualitätsmanagement
"Konzeption (inhaltlich)",64,Recherche
"Konzeption (inhaltlich)",11,Review
"Konzeption (inhaltlich)",10,"Schulung (extern)"
"Konzeption (inhaltlich)",2,"Server Administration"
"Konzeption (inhaltlich)",5,Sonstiges
"Konzeption (inhaltlich)",38,Testing
"Konzeption (inhaltlich)",2,"Text und Lektorat"
"Konzeption (technisch)",30,Analyse
"Konzeption (technisch)",15,Anforderungsmanagement
"Konzeption (technisch)",54,"Besprechung (intern)"
"Konzeption (technisch)",48,Briefing
"Konzeption (technisch)",17,CMS-Umsetzung
"Konzeption (technisch)",9,Consulting
"Konzeption (technisch)",5,Contentpflege
"Konzeption (technisch)",2,Datenbank-Umsetzung
"Konzeption (technisch)",11,Deployment
"Konzeption (technisch)",2,Design
"Konzeption (technisch)",8,Dokumentation
"Konzeption (technisch)",7,"Fortbildung (intern)"
"Konzeption (technisch)",17,HTML-/CSS-Umsetzung
"Konzeption (technisch)",1,Illustration
"Konzeption (technisch)",3,Intern
"Konzeption (technisch)",29,Javascript-Umsetzung
"Konzeption (technisch)",1,Key-Account-Management
"Konzeption (technisch)",17,"Konzeption (inhaltlich)"
"Konzeption (technisch)",3,Medienerzeugung
"Konzeption (technisch)",7,"Meeting (extern)"
"Konzeption (technisch)",40,PHP-Umsetzung
"Konzeption (technisch)",64,Projektmanagement
"Konzeption (technisch)",4,Qualitätsmanagement
"Konzeption (technisch)",8,Recherche
"Konzeption (technisch)",8,Review
"Konzeption (technisch)",3,"Server Administration"
"Konzeption (technisch)",1,Sonstiges
"Konzeption (technisch)",18,Testing
"Marketing (intern)",1,Analyse
"Marketing (intern)",2,Anforderungsmanagement
"Marketing (intern)",4,"Besprechung (intern)"
"Marketing (intern)",1,Briefing
"Marketing (intern)",2,Consulting
"Marketing (intern)",2,Contentpflege
"Marketing (intern)",1,Deployment
"Marketing (intern)",3,Design
"Marketing (intern)",2,Intern
"Marketing (intern)",1,Key-Account-Management
"Marketing (intern)",1,"Konzeption (inhaltlich)"
"Marketing (intern)",1,"Motion Design"
"Marketing (intern)",6,Projektmanagement
"Marketing (intern)",1,Recherche
"Marketing (intern)",1,Sonstiges
Medienerzeugung,28,Analyse
Medienerzeugung,17,Anforderungsmanagement
Medienerzeugung,270,"Besprechung (intern)"
Medienerzeugung,557,Briefing
Medienerzeugung,30,CMS-Umsetzung
Medienerzeugung,19,Consulting
Medienerzeugung,486,Contentpflege
Medienerzeugung,3,Datenbank-Umsetzung
Medienerzeugung,24,Deployment
Medienerzeugung,401,Design
Medienerzeugung,8,Dokumentation
Medienerzeugung,9,Flash-Umsetzung
Medienerzeugung,2,"Fortbildung (intern)"
Medienerzeugung,236,HTML-/CSS-Umsetzung
Medienerzeugung,1,Illustration
Medienerzeugung,15,Intern
Medienerzeugung,1,Java-Umsetzung
Medienerzeugung,29,Javascript-Umsetzung
Medienerzeugung,33,"Konzeption (inhaltlich)"
Medienerzeugung,3,"Konzeption (technisch)"
Medienerzeugung,3,"Meeting (extern)"
Medienerzeugung,30,Nebenkosten
Medienerzeugung,12,PHP-Umsetzung
Medienerzeugung,819,Projektmanagement
Medienerzeugung,12,Qualitätsmanagement
Medienerzeugung,44,Recherche
Medienerzeugung,41,Review
Medienerzeugung,3,"Schulung (extern)"
Medienerzeugung,4,"Server Administration"
Medienerzeugung,1,Software-Design
Medienerzeugung,7,Sonstiges
Medienerzeugung,218,Testing
"Meeting (extern)",17,Analyse
"Meeting (extern)",15,Anforderungsmanagement
"Meeting (extern)",26,"Besprechung (intern)"
"Meeting (extern)",14,Briefing
"Meeting (extern)",4,CMS-Umsetzung
"Meeting (extern)",9,Consulting
"Meeting (extern)",9,Contentpflege
"Meeting (extern)",24,Deployment
"Meeting (extern)",6,Design
"Meeting (extern)",3,Dokumentation
"Meeting (extern)",10,HTML-/CSS-Umsetzung
"Meeting (extern)",1,Intern
"Meeting (extern)",4,Javascript-Umsetzung
"Meeting (extern)",1,Key-Account-Management
"Meeting (extern)",6,"Konzeption (inhaltlich)"
"Meeting (extern)",7,"Konzeption (technisch)"
"Meeting (extern)",3,Medienerzeugung
"Meeting (extern)",1,Nebenkosten
"Meeting (extern)",9,PHP-Umsetzung
"Meeting (extern)",57,Projektmanagement
"Meeting (extern)",1,Qualitätsmanagement
"Meeting (extern)",4,Recherche
"Meeting (extern)",3,Review
"Meeting (extern)",3,"Schulung (extern)"
"Meeting (extern)",4,"Server Administration"
"Meeting (extern)",16,Testing
"Motion Design",2,"Besprechung (intern)"
"Motion Design",1,Consulting
"Motion Design",1,Contentpflege
"Motion Design",1,Deployment
